simulated play No. 834,Win, +$5
simulated play No. 835,Lose, -$5
simulated play No. 836,Lose, -$5
simulated play No. 837,Lose, -$5
simulated play No. 838,Lose, -$5
simulated play No. 839,Lose, -$5
simulated play No. 840,Lose, -$5
simulated play No. 841,Lose, -$5
simulated play No. 842,Lose, -$5
simulated play No. 843,Lose, -$5
simulated play No. 844,Lose, -$5
simulated play No. 845,Lose, -$5
simulated play No. 846,Lose, -$5
simulated play No. 847,Lose, -$5
simulated play No. 848,Lose, -$5
simulated play No. 849,Lose, -$5
simulated play No. 850,Lose, -$5
simulated play No. 851,Win, +$5
simulated play No. 852,Lose, -$5
simulated play No. 853,Lose, -$5
simulated play No. 854,Win, +$5
simulated play No. 855,Lose, -$5
simulated play No. 856,Win, +$5
simulated play No. 857,Lose, -$5
simulated play No. 858,Lose, -$5
simulated play No. 859,Lose, -$5
simulated play No. 860,Lose, -$5
simulated play No. 861,Lose, -$5
simulated play No. 862,Lose, -$5
simulated play No. 863,Lose, -$5
simulated play No. 864,Lose, -$5
simulated play No. 865,Lose, -$5
simulated play No. 866,Lose, -$5
simulated play No. 867,Lose, -$5
simulated play No. 868,Lose, -$5
simulated play No. 869,Lose, -$5
simulated play No. 870,Lose, -$5
simulated play No. 871,Lose, -$5
simulated play No. 872,Lose, -$5
simulated play No. 873,Win, +$5
simulated play No. 874,Lose, -$5
simulated play No. 875,Lose, -$5
simulated play No. 876,Win, +$5
simulated play No. 877,Lose, -$5
simulated play No. 878,Lose, -$5
simulated play No. 879,Lose, -$5
simulated play No. 880,Lose, -$5
simulated play No. 881,Win, +$5
simulated play No. 882,Win, +$5
simulated play No. 883,Lose, -$5
simulated play No. 884,Lose, -$5
simulated play No. 885,Lose, -$5
simulated play No. 886,Lose, -$5
simulated play No. 887,Lose, -$5
simulated play No. 888,Lose, -$5
simulated play No. 889,Lose, -$5
simulated play No. 890,Lose, -$5
simulated play No. 891,Lose, -$5
simulated play No. 892,Win, +$5
simulated play No. 893,Win, +$5
simulated play No. 894,Win, +$5
simulated play No. 895,Lose, -$5
simulated play No. 896,Win, +$5
simulated play No. 897,Lose, -$5
simulated play No. 898,Win, +$5
simulated play No. 899,Lose, -$5
simulated play No. 900,Lose, -$5
simulated play No. 901,Lose, -$5
simulated play No. 902,Lose, -$5
simulated play No. 903,Lose, -$5
simulated play No. 904,Lose, -$5
simulated play No. 905,Lose, -$5
simulated play No. 906,Lose, -$5
simulated play No. 907,Win, +$5
simulated play No. 908,Lose, -$5
simulated play No. 909,Lose, -$5
simulated play No. 910,Lose, -$5
simulated play No. 911,Lose, -$5
simulated play No. 912,Lose, -$5
simulated play No. 913,Lose, -$5
simulated play No. 914,Win, +$5
simulated play No. 915,Lose, -$5
simulated play No. 916,Win, +$5
simulated play No. 917,Lose, -$5
simulated play No. 918,Lose, -$5
simulated play No. 919,Lose, -$5
simulated play No. 920,Lose, -$5
simulated play No. 921,Lose, -$5
simulated play No. 922,Lose, -$5
simulated play No. 923,Lose, -$5
simulated play No. 924,Lose, -$5
simulated play No. 925,Lose, -$5
simulated play No. 926,Lose, -$5
simulated play No. 927,Lose, -$5
simulated play No. 928,Lose, -$5
simulated play No. 929,Win, +$5
simulated play No. 930,Lose, -$5
simulated play No. 931,Lose, -$5
simulated play No. 932,Win, +$5
simulated play No. 933,Lose, -$5
simulated play No. 934,Win, +$5
simulated play No. 935,Lose, -$5
simulated play No. 936,Lose, -$5
simulated play No. 937,Lose, -$5
simulated play No. 938,Lose, -$5
simulated play No. 939,Lose, -$5
simulated play No. 940,Lose, -$5
simulated play No. 941,Lose, -$5
simulated play No. 942,Lose, -$5
simulated play No. 943,Lose, -$5
simulated play No. 944,Lose, -$5
simulated play No. 945,Lose, -$5
simulated play No. 946,Lose, -$5
simulated play No. 947,Lose, -$5
simulated play No. 948,Lose, -$5
simulated play No. 949,Lose, -$5
simulated play No. 950,Lose, -$5
simulated play No. 951,Lose, -$5
simulated play No. 952,Win, +$5
simulated play No. 953,Lose, -$5
simulated play No. 954,Lose, -$5
simulated play No. 955,Win, +$5
simulated play No. 956,Lose, -$5
simulated play No. 957,Lose, -$5
simulated play No. 958,Lose, -$5
simulated play No. 959,Lose, -$5
simulated play No. 960,Lose, -$5
simulated play No. 961,Lose, -$5
simulated play No. 962,Lose, -$5
simulated play No. 963,Lose, -$5
simulated play No. 964,Lose, -$5
simulated play No. 965,Lose, -$5
simulated play No. 966,Lose, -$5
simulated play No. 967,Win, +$5
simulated play No. 968,Lose, -$5
simulated play No. 969,Lose, -$5
simulated play No. 970,Lose, -$5
simulated play No. 971,Lose, -$5
simulated play No. 972,Lose, -$5
simulated play No. 973,Lose, -$5
simulated play No. 974,Lose, -$5
simulated play No. 975,Lose, -$5
simulated play No. 976,Win, +$5
simulated play No. 977,Lose, -$5
simulated play No. 978,Lose, -$5
simulated play No. 979,Lose, -$5
simulated play No. 980,Win, +$5
simulated play No. 981,Win, +$5
simulated play No. 982,Lose, -$5
simulated play No. 983,Lose, -$5
simulated play No. 984,Lose, -$5
simulated play No. 985,Lose, -$5
simulated play No. 986,Lose, -$5
simulated play No. 987,Lose, -$5
simulated play No. 988,Lose, -$5
simulated play No. 989,Lose, -$5
simulated play No. 990,Win, +$5
simulated play No. 991,Lose, -$5
simulated play No. 992,Win, +$5
simulated play No. 993,Lose, -$5
simulated play No. 994,Lose, -$5
simulated play No. 995,Win, +$5
simulated play No. 996,Lose, -$5
simulated play No. 997,Win, +$5
simulated play No. 998,Win, +$5
simulated play No. 999,Lose, -$5
simulated play No. 1000,Win, +$5
Win times:  199
Lose times:  801
